ID,Q1a_1,Q1a_2,Q1a_3,Q1a_4,Q1a_5,Q1a_6,Q1a_7,Q1a_8,Q1a_9,Q1a_10,Q1b_1,Q1b_2,Q1b_3,Q1b_4,Q1b_5,Q1b_6,Q1b_7,Q1b_8,Q1c,Q1d_1,Q1d_2,Q1d_3,Q1d_4,Q1d_5,Q1d_6,Q1d_7,Q1d_8,Q1d_9,Q1e_1,Q1e_2,Q1e_3,Q1e_4,Q1e_5,Q1e_6,Q1e_7,Q1e_8,Q2a,Q2b,Q2c,Q3a_1,Q3a_2,Q3a_3,Q3b,Q3c,Q3d,Q4a_1,Q4a_2,Q4a_3,Q4a_4,Q4a_5,Q4a_6,Q4a_7,Q4a_8,Q4b_1,Q4b_2,Q4b_3,Q4b_4,Q4b_5,Q4b_6,Q4b_7,Q4c,Q4d,Q5a_1,Q5a_2,Q5a_3,Q5a_4,Q5a_5,Q5a_6,Q5a_7,Q5a_8,Q5a_9,Q5a_10,Q5a_11,Q5a_12,Q5a_13,Q5b,Q5c,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j
P2008,0,0,0,0,0,0,0,0,0,1,1,1,1,5,2,1,5,1,6, , , , , , , , , , , , , , , , , ,3,4,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2009,1,1,1,1,0,1,0,1,0,0,2,2,2,2,3,1,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,4,3,3,3,1
P2010,0,1,1,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,1,2, ,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2011,0,0,1,0,0,0,0,0,0,0,4,4,1,2,4,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,2,2, , , ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2012,0,0,1,0,0,1,0,0,0,0,3,3,3,3,2,3,3,3,1, , , , , , , , , , , , , , , , , ,2,2,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2013,0,0,0,0,1,1,0,1,0,0,2,3,5,5,2,2,2,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , ,5,5,3,1,2,2,2, , ,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2, , , , , , , , , , , , , , , , , , , , , 
P2014,1,1,0,0,0,0,0,0,0,0,2,2,2,4,4,2,2,3,1, , , , , , , , , , , , , , , , , ,4,4,3,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2015,1,1,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,5,1,1,1,1,2,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2016,0,1,0,0,0,0,0,0,0,0,4,3,4,3,4,3,4,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,1,2,1,1, ,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1, , , , , , , , , , , , , , , , , , , , , 
P2017,0,1,0,1,1,1,0,1,0,0,3,2,2,2,3,2,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,1,1,1,2,2,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,4,4,4,4,4
P2018,1,1,0,0,0,1,0,1,0,0,2,2,2,5,5,2,5,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2019,0,0,0,0,0,1,0,1,0,0,2,2,3,2,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,3,3,2,1,3
P2020,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,2,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,2,2,1,1,1,1
P2021,0,0,0,0,1,0,0,0,0,0,3,1,4,1,1,1,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,1,2,1,1, ,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2022,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,2,4,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,1,2,2,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2023,0,0,1,0,0,0,0,0,0,0,2,2,2,2,3,2,3,2,5,0,0,0,0,0,0,0,0,1, , , , , , , , ,2,2,1,2,2,2, , , ,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2024,0,0,0,0,1,0,0,0,0,0,3,2,2,3,2,3,2,4,1, , , , , , , , , , , , , , , , , ,2,2,2,1,2,1,4, ,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2025,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,5,5,3,1,1,1,1,2,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2026,1,0,1,0,0,0,0,0,0,0,3,2,2,4,4,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2027,0,1,1,0,0,0,0,0,0,0,2,1,1,3,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2028,1,1,1,0,0,1,1,1,0,0,2,1,1,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,4,1,2,1,1
P2029,0,0,0,0,0,0,0,0,0,1,2,2,2,4,4,2,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2030,1,1,0,0,0,1,0,0,0,0,2,2,2,5,3,2,5,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2031,0,0,0,0,0,0,0,0,0,1,3,2,2,4,4,2,5,2,1, , , , , , , , , , , , , , , , , ,4,4,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2032,0,1,0,0,0,0,0,0,0,0,3,2,2,4,4,3,3,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2033,0,1,0,1,1,0,0,0,0,0,3,3,1,1,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,1,1,1,2,2,2, ,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,2,3,3,4,3,1,2,3
P2034,0,0,0,0,0,1,0,0,0,0,4,2,3,4,4,1,4,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2035,0,1,0,0,0,1,0,0,0,0,3,2,3,3,3,2,2,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2036,0,1,0,1,1,1,0,1,0,0,1,1,2,2,3,2,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,1,1,1,1,2,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,4,1,3,3,3,3
P2037,1,1,1,0,0,0,0,0,0,0,2,2,4,3,4,4,2,3,1, , , , , , , , , , , , , , , , , ,1,2,1,1,2,3,3, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2038,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2039,1,1,0,0,0,0,1,0,0,0,2,2,2,1,1,1,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,2,1,1,1,1,2,2,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,1,2,2,3,1
P2040,0,0,0,1,1,0,0,1,0,0,2,3,4,2,1,1,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1,2,1,2, ,2, ,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0,2,2,1,4,3,3,2,1
P2041,0,1,0,0,1,0,0,0,0,0,4,2,2,4,2,2,4,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,2,2,1,1,2,2,5, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2042,0,1,0,0,1,1,0,1,0,0,4,4,4,4,4,4,4,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,1,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,4,4,1,4,3,3,3,2
P2043,1,1,0,0,0,0,0,0,0,0,2,2,2,5,4,5,5,5,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,4,2,2,1,2, ,1, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2044,0,0,0,0,0,0,0,0,0,1,4,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,5,5,1,3,2,2, , , ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2045,1,0,0,0,0,1,0,0,0,0,2,2,2,2,4,1,5,2,1, , , , , , , , , , , , , , , , , ,4,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2046,1,1,1,0,1,0,0,1,0,0,1,1,1,2,2,1,2,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,1,1,2,1,1, ,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2047,0,0,0,0,0,0,0,0,0,1,2,3,2,4,3,2,4,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2048,0,0,0,0,0,1,0,0,0,0,3,2,2,5,3,2,5,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,1,1,2,2,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2049,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,1, , , , , , , , ,5,5,2,3,3,3, , , ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2050,1,1,1,0,0,1,0,0,0,0,2,2,2,3,4,2,3,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2051,0,1,0,0,0,0,0,1,0,0,1,1,1,5,2,5,2,2,1, , , , , , , , , , , , , , , , , ,1,3,1,1,1,3,1,1, ,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2052,0,0,0,1,0,0,0,0,0,0,3,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,2,1,1,2,1,2, ,2, ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,5,3,3,3,1
P2053,0,1,0,0,0,0,0,0,0,0,4,1,2,4,4,2,4,3,1, , , , , , , , , , , , , , , , , ,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2054,0,0,1,0,1,0,0,0,0,0,3,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,1,1,1,2,2,3, ,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2055,1,1,0,0,1,1,0,1,0,0,2,2,2,5,2,2,2,2,6, , , , , , , , , , , , , , , , , ,2,5,1,1,1,2,1,1, ,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2056,0,1,0,0,0,0,0,0,0,0,2,2,2,5,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2057,1,1,1,0,1,0,0,0,0,0,2,2,2,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,1,1,2,2,2,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2058,0,0,1,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,6, , , , , , , , , , , , , , , , , ,5,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2059,1,1,1,1,1,1,0,1,0,0,3,2,2,2,3,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,3,3,3,3
P2060,1,1,0,0,0,0,0,0,0,0,2,1,2,3,3,2,2,2,1, , , , , , , , , , , , , , , , , ,2,1,1,1,1,2,2,1, ,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2061,0,0,0,0,1,1,0,1,0,0,2,4,2,3,2,2,1,2,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,3,2, , , ,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,3,2,2,1,3,2
P2062,0,1,1,0,0,1,0,0,0,0,4,4,4,4,4,4,4,4,1, , , , , , , , , , , , , , , , , ,4,5,3,2,1,3, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2063,0,1,1,1,0,0,1,1,0,0,2,2,4,3,2,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,2,1,1, ,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,2,4,4,3,3,3
P2064,0,0,1,0,1,1,0,1,0,0,2,2,3,2,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,1,1,1,1,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,1,1,2,3
P2065,0,1,0,0,0,0,0,0,0,0,3,2,5,4,4,2,3,4,6, , , , , , , , , , , , , , , , , ,5,4,3,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2066,1,0,1,0,0,1,0,0,0,0,3,2,2,5,4,2,3,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,4,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2067,0,1,0,0,1,0,0,0,0,0,3,1,1,4,2,2,5,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,2,2,1,1,1,2,2,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2068,1,1,0,0,0,0,0,0,0,0,2,1,1,2,3,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1,1,2,2,2, ,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2069,0,1,0,1,1,0,1,1,0,0,1,2,2,2,1,1,1,1,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,2,1,1,1,2,1,1, ,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,2,2,0,1,1,0,0,1,1,0,0,0,1,0,0,2,2,1,2,2,2,2,1
P2070,1,1,0,0,0,0,0,0,0,0,2,2,5,3,3,2,4,2,1, , , , , , , , , , , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2071,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,1,2,1,6, , , , , , , , , , , , , , , , , ,1,5,3,1,1,2,5,5, ,0,0,0,0,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2072,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,3,4,4,2
P2073,1,0,1,1,0,0,1,0,0,0,3,3,3,2,2,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,3,3,3,3,1
P2074,0,1,1,1,1,0,1,0,0,0,2,3,1,5,1,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,2,1,2, ,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,3,1
P2075,0,1,0,0,0,0,0,0,0,0,2,1,1,4,3,3,1,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,2,2,1, , ,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2076,0,0,0,0,1,0,0,0,0,0,3,3,2,1,3,2,1,3,1, , , , , , , , , , , , , , , , , ,5,2,1,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2077,0,0,0,0,0,0,0,1,0,0,3,3,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,3,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,2,4,2,3,1,2
P2078,0,1,0,0,0,0,0,0,0,0,2,2,5,5,5,2,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2079,1,1,0,0,0,0,0,0,0,0,2,2,3,3,4,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,1,1,2,2,1, ,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,2
P2080,1,1,0,0,1,1,0,1,0,0,2,1,2,2,2,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,3,2,1,1,2,1,2, ,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,2,4,3,3,3,3
P2081,0,1,0,0,1,0,1,0,0,0,3,2,2,3,3,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,2,3,2,3,3,1
P2082,0,0,1,0,0,0,0,0,0,0,2,2,2,5,3,5,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,5,3,2,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2083,0,0,0,1,0,0,0,1,0,0,2,1,2,2,3,1,2,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,1,1,2,2,2, ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3,3,3,3,1
P2084,1,1,0,0,0,0,0,0,0,0,2,2,5,5,3,2,5,2,1, , , , , , , , , , , , , , , , , ,3,3,2,1,1,3,2,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2085,0,0,0,0,1,1,0,1,0,0,2,2,2,4,3,2,2,2,1, , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,2, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2086,0,1,1,0,1,0,0,1,0,0,4,3,3,3,3,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,1,2,3,2, , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2087,0,0,0,0,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,2,3,2,1,3,1,1
P2088,1,1,1,0,1,1,0,0,0,0,2,3,3,4,4,2,3,4,1, , , , , , , , , , , , , , , , , ,2,2,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2089,0,0,0,0,0,1,0,0,0,0,1,2,1,2,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,1,2,2,1, , ,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2090,1,0,1,0,0,0,0,1,0,0,2,2,2,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,2,1,1, ,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,1,2,2,2,1,1
P2091,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
P2092,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,6, , , , , , , , , , , , , , , , , ,5,5,2,1,1,1,2,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,2, , , , , , , , , , , , , , , , , , , , , 
P2093,1,1,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,1, , , , , , , , ,3,3,2,2,1,2, ,2, ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2094,0,1,0,0,1,0,0,1,0,0,1,2,2,3,1,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,2,1,1,2,2,1, ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2095,0,1,0,0,1,0,0,1,0,0,4,3,3,2,3,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,2,2,2, , , ,0,0,0,0,0,0,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
P2096,1,1,1,0,1,0,0,1,0,0,2,1,1,2,2,1,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,1,2,1,2, ,2, ,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,1,1,0,0,0,1,0,0,0,2,2,2,4,3,3,3,3
P2097,0,1,1,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2,1,2,2,2, , ,0,0,0,0,0,0,1,0, , , , , , , , , ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,4,3,3,3,3
P2098,1,0,1,0,0,0,0,1,0,0,1,3,1,1,2,2,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , 
P2099,1,1,1,0,1,0,0,0,0,0,3,3,3,4,4,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,2,1,1,3,2,2, ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,1,4,3,3,3,1
